name,TSID,throw_in_leg,turn_in_leg,dart_in_turn,ind,pbt,points_before_turn,points,segment_hit,triple,wonprevious,is_throw2,is_throw3
Adrian Lewis,10,6,2,3,t3pt,321,401,60,T20,1,0,0,1
Adrian Lewis,10,7,3,1,t1pt,261,261,60,T20,1,0,0,0
Adrian Lewis,10,8,3,2,t2pt,201,261,60,T20,1,0,1,0
Adrian Lewis,11,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,11,2,1,2,t2pt,481,501,19,19,0,0,1,0
Adrian Lewis,11,3,1,3,t3pt,462,501,57,T19,1,0,0,1
Adrian Lewis,11,4,2,1,t1pt,405,405,60,T20,1,0,0,0
Adrian Lewis,11,5,2,2,t2pt,345,405,60,T20,1,0,1,0
Adrian Lewis,11,6,2,3,t3pt,285,405,19,19,0,0,0,1
Adrian Lewis,11,7,3,1,t1pt,266,266,20,20,0,0,0,0
Adrian Lewis,11,8,3,2,t2pt,246,266,57,T19,1,0,1,0
Adrian Lewis,11,9,3,3,t3pt,189,266,19,19,0,0,0,1
Adrian Lewis,12,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,12,2,1,2,t2pt,481,501,20,20,0,1,1,0
Adrian Lewis,12,3,1,3,t3pt,461,501,57,T19,1,1,0,1
Adrian Lewis,12,4,2,1,t1pt,404,404,60,T20,1,1,0,0
Adrian Lewis,12,5,2,2,t2pt,344,404,60,T20,1,1,1,0
Adrian Lewis,12,6,2,3,t3pt,284,404,20,20,0,1,0,1
Adrian Lewis,12,7,3,1,t1pt,264,264,20,20,0,1,0,0
Adrian Lewis,12,8,3,2,t2pt,244,264,20,20,0,1,1,0
Adrian Lewis,12,9,3,3,t3pt,224,264,18,18,0,1,0,1
Adrian Lewis,12,10,4,1,t1pt,206,206,20,20,0,1,0,0
Adrian Lewis,12,11,4,2,t2pt,186,206,60,T20,1,1,1,0
Adrian Lewis,13,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,13,2,1,2,t2pt,481,501,20,20,0,0,1,0
Adrian Lewis,13,3,1,3,t3pt,461,501,57,T19,1,0,0,1
Adrian Lewis,13,4,2,1,t1pt,404,404,20,20,0,0,0,0
Adrian Lewis,13,5,2,2,t2pt,384,404,19,19,0,0,1,0
Adrian Lewis,13,6,2,3,t3pt,365,404,18,18,0,0,0,1
Adrian Lewis,13,7,3,1,t1pt,347,347,20,20,0,0,0,0
Adrian Lewis,13,8,3,2,t2pt,327,347,20,20,0,0,1,0
Adrian Lewis,13,9,3,3,t3pt,307,347,1,1,0,0,0,1
Adrian Lewis,13,10,4,1,t1pt,306,306,19,19,0,0,0,0
Adrian Lewis,13,11,4,2,t2pt,287,306,20,20,0,0,1,0
Adrian Lewis,13,12,4,3,t3pt,267,306,60,T20,1,0,0,1
Adrian Lewis,13,13,5,1,t1pt,207,207,20,20,0,0,0,0
Adrian Lewis,13,14,5,2,t2pt,187,207,57,T19,1,0,1,0
Adrian Lewis,14,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,14,2,1,2,t2pt,481,501,20,20,0,1,1,0
Adrian Lewis,14,3,1,3,t3pt,461,501,60,T20,1,1,0,1
Adrian Lewis,14,4,2,1,t1pt,401,401,20,20,0,1,0,0
Adrian Lewis,14,5,2,2,t2pt,381,401,57,T19,1,1,1,0
Adrian Lewis,14,6,2,3,t3pt,324,401,57,T19,1,1,0,1
Adrian Lewis,14,7,3,1,t1pt,267,267,60,T20,1,1,0,0
Adrian Lewis,14,8,3,2,t2pt,207,267,20,20,0,1,1,0
Adrian Lewis,14,9,3,3,t3pt,187,267,60,T20,1,1,0,1
Adrian Lewis,15,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Adrian Lewis,15,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Adrian Lewis,15,3,1,3,t3pt,381,501,20,20,0,0,0,1
Adrian Lewis,15,4,2,1,t1pt,361,361,20,20,0,0,0,0
Adrian Lewis,15,5,2,2,t2pt,341,361,57,T19,1,0,1,0
Adrian Lewis,15,6,2,3,t3pt,284,361,57,T19,1,0,0,1
Adrian Lewis,15,7,3,1,t1pt,227,227,60,T20,1,0,0,0
Adrian Lewis,16,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Adrian Lewis,16,2,1,2,t2pt,441,501,60,T20,1,1,1,0
Adrian Lewis,16,3,1,3,t3pt,381,501,19,19,0,1,0,1
Adrian Lewis,16,4,2,1,t1pt,362,362,20,20,0,1,0,0
Adrian Lewis,16,5,2,2,t2pt,342,362,60,T20,1,1,1,0
Adrian Lewis,16,6,2,3,t3pt,282,362,60,T20,1,1,0,1
Adrian Lewis,16,7,3,1,t1pt,222,222,15,T5,0,1,0,0
Adrian Lewis,16,8,3,2,t2pt,207,222,60,T20,1,1,1,0
Adrian Lewis,17,1,1,1,t1pt,501,501,15,T5,0,0,0,0
Adrian Lewis,17,2,1,2,t2pt,486,501,60,T20,1,0,1,0
Adrian Lewis,17,3,1,3,t3pt,426,501,1,1,0,0,0,1
Adrian Lewis,17,4,2,1,t1pt,425,425,20,20,0,0,0,0
Adrian Lewis,17,5,2,2,t2pt,405,425,60,T20,1,0,1,0
Adrian Lewis,17,6,2,3,t3pt,345,425,20,20,0,0,0,1
Adrian Lewis,17,7,3,1,t1pt,325,325,20,20,0,0,0,0
Adrian Lewis,17,8,3,2,t2pt,305,325,20,20,0,0,1,0
Adrian Lewis,17,9,3,3,t3pt,285,325,60,T20,1,0,0,1
Adrian Lewis,17,10,4,1,t1pt,225,225,60,T20,1,0,0,0
Adrian Lewis,18,1,1,1,t1pt,501,501,5,5,0,0,0,0
Adrian Lewis,18,2,1,2,t2pt,496,501,20,20,0,0,1,0
Adrian Lewis,18,3,1,3,t3pt,476,501,57,T19,1,0,0,1
Adrian Lewis,18,4,2,1,t1pt,419,419,20,20,0,0,0,0
Adrian Lewis,18,5,2,2,t2pt,399,419,60,T20,1,0,1,0
Adrian Lewis,18,6,2,3,t3pt,339,419,60,T20,1,0,0,1
Adrian Lewis,18,7,3,1,t1pt,279,279,20,20,0,0,0,0
Adrian Lewis,18,8,3,2,t2pt,259,279,19,19,0,0,1,0
Adrian Lewis,18,9,3,3,t3pt,240,279,57,T19,1,0,0,1
Adrian Lewis,18,10,4,1,t1pt,183,183,20,20,0,0,0,0
Adrian Lewis,19,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,19,2,1,2,t2pt,481,501,20,20,0,0,1,0
Adrian Lewis,19,3,1,3,t3pt,461,501,20,20,0,0,0,1
Adrian Lewis,19,4,2,1,t1pt,441,441,20,20,0,0,0,0
Adrian Lewis,19,5,2,2,t2pt,421,441,20,20,0,0,1,0
Adrian Lewis,19,6,2,3,t3pt,401,441,60,T20,1,0,0,1
Adrian Lewis,19,7,3,1,t1pt,341,341,60,T20,1,0,0,0
Adrian Lewis,19,8,3,2,t2pt,281,341,60,T20,1,0,1,0
Adrian Lewis,19,9,3,3,t3pt,221,341,60,T20,1,0,0,1
Adrian Lewis,20,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Adrian Lewis,20,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Adrian Lewis,20,3,1,3,t3pt,381,501,60,T20,1,0,0,1
Adrian Lewis,20,4,2,1,t1pt,321,321,20,20,0,0,0,0
Adrian Lewis,20,5,2,2,t2pt,301,321,19,19,0,0,1,0
Adrian Lewis,20,6,2,3,t3pt,282,321,19,19,0,0,0,1
Adrian Lewis,20,7,3,1,t1pt,263,263,20,20,0,0,0,0
Adrian Lewis,20,8,3,2,t2pt,243,263,19,19,0,0,1,0
Adrian Lewis,20,9,3,3,t3pt,224,263,9,T3,0,0,0,1
Adrian Lewis,20,10,4,1,t1pt,215,215,60,T20,1,0,0,0
Adrian Lewis,21,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Adrian Lewis,21,2,1,2,t2pt,441,501,20,20,0,0,1,0
Adrian Lewis,21,3,1,3,t3pt,421,501,60,T20,1,0,0,1
Adrian Lewis,21,4,2,1,t1pt,361,361,20,20,0,0,0,0
Adrian Lewis,21,5,2,2,t2pt,341,361,20,20,0,0,1,0
Adrian Lewis,21,6,2,3,t3pt,321,361,60,T20,1,0,0,1
Adrian Lewis,21,7,3,1,t1pt,261,261,60,T20,1,0,0,0
Adrian Lewis,21,8,3,2,t2pt,201,261,20,20,0,0,1,0
Adrian Lewis,21,9,3,3,t3pt,181,261,60,T20,1,0,0,1
Adrian Lewis,22,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,22,2,1,2,t2pt,481,501,57,T19,1,1,1,0
Adrian Lewis,22,3,1,3,t3pt,424,501,19,19,0,1,0,1
Adrian Lewis,22,4,2,1,t1pt,405,405,60,T20,1,1,0,0
Adrian Lewis,22,5,2,2,t2pt,345,405,20,20,0,1,1,0
Adrian Lewis,22,6,2,3,t3pt,325,405,20,20,0,1,0,1
Adrian Lewis,22,7,3,1,t1pt,305,305,20,20,0,1,0,0
Adrian Lewis,22,8,3,2,t2pt,285,305,57,T19,1,1,1,0
Adrian Lewis,22,9,3,3,t3pt,228,305,19,19,0,1,0,1
Adrian Lewis,22,10,4,1,t1pt,209,209,20,20,0,1,0,0
Adrian Lewis,22,11,4,2,t2pt,189,209,60,T20,1,1,1,0
Adrian Lewis,23,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,23,2,1,2,t2pt,481,501,19,19,0,1,1,0
Adrian Lewis,23,3,1,3,t3pt,462,501,54,T18,1,1,0,1
Adrian Lewis,23,4,2,1,t1pt,408,408,60,T20,1,1,0,0
Adrian Lewis,23,5,2,2,t2pt,348,408,20,20,0,1,1,0
Adrian Lewis,23,6,2,3,t3pt,328,408,60,T20,1,1,0,1
Adrian Lewis,23,7,3,1,t1pt,268,268,20,20,0,1,0,0
Adrian Lewis,23,8,3,2,t2pt,248,268,18,18,0,1,1,0
Adrian Lewis,23,9,3,3,t3pt,230,268,1,1,0,1,0,1
Adrian Lewis,23,10,4,1,t1pt,229,229,20,20,0,1,0,0
Adrian Lewis,23,11,4,2,t2pt,209,229,19,19,0,1,1,0
Adrian Lewis,23,12,4,3,t3pt,190,229,60,T20,1,1,0,1
Adrian Lewis,24,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,24,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Adrian Lewis,24,3,1,3,t3pt,421,501,1,1,0,0,0,1
Adrian Lewis,24,4,2,1,t1pt,420,420,3,T1,0,0,0,0
Adrian Lewis,24,5,2,2,t2pt,417,420,20,20,0,0,1,0
Adrian Lewis,24,6,2,3,t3pt,397,420,19,19,0,0,0,1
Adrian Lewis,24,7,3,1,t1pt,378,378,60,T20,1,0,0,0
Adrian Lewis,24,8,3,2,t2pt,318,378,60,T20,1,0,1,0
Adrian Lewis,24,9,3,3,t3pt,258,378,20,20,0,0,0,1
Adrian Lewis,24,10,4,1,t1pt,238,238,20,20,0,0,0,0
Adrian Lewis,24,11,4,2,t2pt,218,238,15,T5,0,0,1,0
Adrian Lewis,24,12,4,3,t3pt,203,238,60,T20,1,0,0,1
Adrian Lewis,25,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Adrian Lewis,25,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Adrian Lewis,25,3,1,3,t3pt,381,501,60,T20,1,0,0,1
Adrian Lewis,25,4,2,1,t1pt,321,321,20,20,0,0,0,0
Adrian Lewis,25,5,2,2,t2pt,301,321,20,20,0,0,1,0
Adrian Lewis,25,6,2,3,t3pt,281,321,60,T20,1,0,0,1
Adrian Lewis,25,7,3,1,t1pt,221,221,5,5,0,0,0,0
Adrian Lewis,25,8,3,2,t2pt,216,221,20,20,0,0,1,0
Adrian Lewis,25,9,3,3,t3pt,196,221,60,T20,1,0,0,1
Adrian Lewis,26,1,1,1,t1pt,501,501,60,T20,1,0,0,0
Adrian Lewis,26,2,1,2,t2pt,441,501,60,T20,1,0,1,0
Adrian Lewis,26,3,1,3,t3pt,381,501,20,20,0,0,0,1
Adrian Lewis,26,4,2,1,t1pt,361,361,20,20,0,0,0,0
Adrian Lewis,26,5,2,2,t2pt,341,361,60,T20,1,0,1,0
Adrian Lewis,26,6,2,3,t3pt,281,361,20,20,0,0,0,1
Adrian Lewis,26,7,3,1,t1pt,261,261,20,20,0,0,0,0
Adrian Lewis,26,8,3,2,t2pt,241,261,60,T20,1,0,1,0
Adrian Lewis,26,9,3,3,t3pt,181,261,20,20,0,0,0,1
Adrian Lewis,27,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,27,2,1,2,t2pt,481,501,19,19,0,0,1,0
Adrian Lewis,27,3,1,3,t3pt,462,501,18,18,0,0,0,1
Adrian Lewis,27,4,2,1,t1pt,444,444,20,20,0,0,0,0
Adrian Lewis,27,5,2,2,t2pt,424,444,60,T20,1,0,1,0
Adrian Lewis,27,6,2,3,t3pt,364,444,20,20,0,0,0,1
Adrian Lewis,27,7,3,1,t1pt,344,344,20,20,0,0,0,0
Adrian Lewis,27,8,3,2,t2pt,324,344,19,19,0,0,1,0
Adrian Lewis,27,9,3,3,t3pt,305,344,54,T18,1,0,0,1
Adrian Lewis,27,10,4,1,t1pt,251,251,60,T20,1,0,0,0
Adrian Lewis,27,11,4,2,t2pt,191,251,60,T20,1,0,1,0
Adrian Lewis,28,1,1,1,t1pt,501,501,5,5,0,0,0,0
Adrian Lewis,28,2,1,2,t2pt,496,501,20,20,0,0,1,0
Adrian Lewis,28,3,1,3,t3pt,476,501,19,19,0,0,0,1
Adrian Lewis,28,4,2,1,t1pt,457,457,20,20,0,0,0,0
Adrian Lewis,28,5,2,2,t2pt,437,457,1,1,0,0,1,0
Adrian Lewis,28,6,2,3,t3pt,436,457,19,19,0,0,0,1
Adrian Lewis,28,7,3,1,t1pt,417,417,20,20,0,0,0,0
Adrian Lewis,28,8,3,2,t2pt,397,417,20,20,0,0,1,0
Adrian Lewis,28,9,3,3,t3pt,377,417,57,T19,1,0,0,1
Adrian Lewis,28,10,4,1,t1pt,320,320,20,20,0,0,0,0
Adrian Lewis,28,11,4,2,t2pt,300,320,20,20,0,0,1,0
Adrian Lewis,28,12,4,3,t3pt,280,320,60,T20,1,0,0,1
Adrian Lewis,28,13,5,1,t1pt,220,220,60,T20,1,0,0,0
Adrian Lewis,29,1,1,1,t1pt,501,501,1,1,0,1,0,0
Adrian Lewis,29,2,1,2,t2pt,500,501,20,20,0,1,1,0
Adrian Lewis,29,3,1,3,t3pt,480,501,19,19,0,1,0,1
Adrian Lewis,29,4,2,1,t1pt,461,461,20,20,0,1,0,0
Adrian Lewis,29,5,2,2,t2pt,441,461,20,20,0,1,1,0
Adrian Lewis,29,6,2,3,t3pt,421,461,20,20,0,1,0,1
Adrian Lewis,29,7,3,1,t1pt,401,401,60,T20,1,1,0,0
Adrian Lewis,29,8,3,2,t2pt,341,401,60,T20,1,1,1,0
Adrian Lewis,29,9,3,3,t3pt,281,401,60,T20,1,1,0,1
Adrian Lewis,29,10,4,1,t1pt,221,221,15,T5,0,1,0,0
Adrian Lewis,29,11,4,2,t2pt,206,221,20,20,0,1,1,0
Adrian Lewis,29,12,4,3,t3pt,186,221,0,Bounce out,0,1,0,1
Adrian Lewis,29,13,5,1,t1pt,186,186,20,20,0,1,0,0
Adrian Lewis,30,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,30,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Adrian Lewis,30,3,1,3,t3pt,421,501,60,T20,1,0,0,1
Adrian Lewis,30,4,2,1,t1pt,361,361,60,T20,1,0,0,0
Adrian Lewis,30,5,2,2,t2pt,301,361,60,T20,1,0,1,0
Adrian Lewis,30,6,2,3,t3pt,241,361,60,T20,1,0,0,1
Adrian Lewis,30,7,3,1,t1pt,181,181,60,T20,1,0,0,0
Adrian Lewis,31,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,31,2,1,2,t2pt,481,501,1,1,0,1,1,0
Adrian Lewis,31,3,1,3,t3pt,480,501,19,19,0,1,0,1
Adrian Lewis,31,4,2,1,t1pt,461,461,60,T20,1,1,0,0
Adrian Lewis,31,5,2,2,t2pt,401,461,5,5,0,1,1,0
Adrian Lewis,31,6,2,3,t3pt,396,461,20,20,0,1,0,1
Adrian Lewis,31,7,3,1,t1pt,376,376,15,T5,0,1,0,0
Adrian Lewis,31,8,3,2,t2pt,361,376,20,20,0,1,1,0
Adrian Lewis,31,9,3,3,t3pt,341,376,19,19,0,1,0,1
Adrian Lewis,31,10,4,1,t1pt,322,322,60,T20,1,1,0,0
Adrian Lewis,31,11,4,2,t2pt,262,322,60,T20,1,1,1,0
Adrian Lewis,31,12,4,3,t3pt,202,322,60,T20,1,1,0,1
Adrian Lewis,32,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,32,2,1,2,t2pt,481,501,19,19,0,0,1,0
Adrian Lewis,32,3,1,3,t3pt,462,501,18,18,0,0,0,1
Adrian Lewis,32,4,2,1,t1pt,444,444,60,T20,1,0,0,0
Adrian Lewis,32,5,2,2,t2pt,384,444,60,T20,1,0,1,0
Adrian Lewis,32,6,2,3,t3pt,324,444,60,T20,1,0,0,1
Adrian Lewis,32,7,3,1,t1pt,264,264,20,20,0,0,0,0
Adrian Lewis,32,8,3,2,t2pt,244,264,60,T20,1,0,1,0
Adrian Lewis,32,9,3,3,t3pt,184,264,3,T1,0,0,0,1
Adrian Lewis,32,10,4,1,t1pt,181,181,60,T20,1,0,0,0
Adrian Lewis,33,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,33,2,1,2,t2pt,481,501,60,T20,1,1,1,0
Adrian Lewis,33,3,1,3,t3pt,421,501,60,T20,1,1,0,1
Adrian Lewis,33,4,2,1,t1pt,361,361,60,T20,1,1,0,0
Adrian Lewis,33,5,2,2,t2pt,301,361,20,20,0,1,1,0
Adrian Lewis,33,6,2,3,t3pt,281,361,60,T20,1,1,0,1
Adrian Lewis,33,7,3,1,t1pt,221,221,1,1,0,1,0,0
Adrian Lewis,33,8,3,2,t2pt,220,221,20,20,0,1,1,0
Adrian Lewis,33,9,3,3,t3pt,200,221,20,20,0,1,0,1
Adrian Lewis,33,10,4,1,t1pt,180,180,60,T20,1,1,0,0
Adrian Lewis,34,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,34,2,1,2,t2pt,481,501,20,20,0,1,1,0
Adrian Lewis,34,3,1,3,t3pt,461,501,60,T20,1,1,0,1
Adrian Lewis,34,4,2,1,t1pt,401,401,60,T20,1,1,0,0
Adrian Lewis,34,5,2,2,t2pt,341,401,60,T20,1,1,1,0
Adrian Lewis,34,6,2,3,t3pt,281,401,20,20,0,1,0,1
Adrian Lewis,34,7,3,1,t1pt,261,261,20,20,0,1,0,0
Adrian Lewis,34,8,3,2,t2pt,241,261,20,20,0,1,1,0
Adrian Lewis,34,9,3,3,t3pt,221,261,17,17,0,1,0,1
Adrian Lewis,34,10,4,1,t1pt,204,204,60,T20,1,1,0,0
Adrian Lewis,35,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Adrian Lewis,35,2,1,2,t2pt,441,501,5,5,0,1,1,0
Adrian Lewis,35,3,1,3,t3pt,436,501,60,T20,1,1,0,1
Adrian Lewis,35,4,2,1,t1pt,376,376,20,20,0,1,0,0
Adrian Lewis,35,5,2,2,t2pt,356,376,60,T20,1,1,1,0
Adrian Lewis,35,6,2,3,t3pt,296,376,20,20,0,1,0,1
Adrian Lewis,35,7,3,1,t1pt,276,276,20,20,0,1,0,0
Adrian Lewis,35,8,3,2,t2pt,256,276,19,19,0,1,1,0
Adrian Lewis,35,9,3,3,t3pt,237,276,57,T19,1,1,0,1
Adrian Lewis,35,10,4,1,t1pt,180,180,20,20,0,1,0,0
Adrian Lewis,36,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,36,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Adrian Lewis,36,3,1,3,t3pt,421,501,20,20,0,0,0,1
Adrian Lewis,36,4,2,1,t1pt,401,401,60,T20,1,0,0,0
Adrian Lewis,36,5,2,2,t2pt,341,401,20,20,0,0,1,0
Adrian Lewis,36,6,2,3,t3pt,321,401,1,1,0,0,0,1
Adrian Lewis,36,7,3,1,t1pt,320,320,60,T20,1,0,0,0
Adrian Lewis,36,8,3,2,t2pt,260,320,60,T20,1,0,1,0
Adrian Lewis,36,9,3,3,t3pt,200,320,20,20,0,0,0,1
Adrian Lewis,37,1,1,1,t1pt,501,501,3,T1,0,0,0,0
Adrian Lewis,37,2,1,2,t2pt,498,501,60,T20,1,0,1,0
Adrian Lewis,37,3,1,3,t3pt,438,501,20,20,0,0,0,1
Adrian Lewis,37,4,2,1,t1pt,418,418,20,20,0,0,0,0
Adrian Lewis,37,5,2,2,t2pt,398,418,19,19,0,0,1,0
Adrian Lewis,37,6,2,3,t3pt,379,418,54,T18,1,0,0,1
Adrian Lewis,37,7,3,1,t1pt,325,325,60,T20,1,0,0,0
Adrian Lewis,37,8,3,2,t2pt,265,325,20,20,0,0,1,0
Adrian Lewis,37,9,3,3,t3pt,245,325,20,20,0,0,0,1
Adrian Lewis,37,10,4,1,t1pt,225,225,20,20,0,0,0,0
Adrian Lewis,37,11,4,2,t2pt,205,225,60,T20,1,0,1,0
Adrian Lewis,38,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Adrian Lewis,38,2,1,2,t2pt,441,501,5,5,0,1,1,0
Adrian Lewis,38,3,1,3,t3pt,436,501,60,T20,1,1,0,1
Adrian Lewis,38,4,2,1,t1pt,376,376,20,20,0,1,0,0
Adrian Lewis,38,5,2,2,t2pt,356,376,60,T20,1,1,1,0
Adrian Lewis,38,6,2,3,t3pt,296,376,60,T20,1,1,0,1
Adrian Lewis,38,7,3,1,t1pt,236,236,20,20,0,1,0,0
Adrian Lewis,38,8,3,2,t2pt,216,236,20,20,0,1,1,0
Adrian Lewis,38,9,3,3,t3pt,196,236,20,20,0,1,0,1
Adrian Lewis,39,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,39,2,1,2,t2pt,481,501,20,20,0,0,1,0
Adrian Lewis,39,3,1,3,t3pt,461,501,60,T20,1,0,0,1
Adrian Lewis,39,4,2,1,t1pt,401,401,20,20,0,0,0,0
Adrian Lewis,39,5,2,2,t2pt,381,401,20,20,0,0,1,0
Adrian Lewis,39,6,2,3,t3pt,361,401,20,20,0,0,0,1
Adrian Lewis,39,7,3,1,t1pt,341,341,20,20,0,0,0,0
Adrian Lewis,39,8,3,2,t2pt,321,341,19,19,0,0,1,0
Adrian Lewis,39,9,3,3,t3pt,302,341,19,19,0,0,0,1
Adrian Lewis,39,10,4,1,t1pt,283,283,20,20,0,0,0,0
Adrian Lewis,39,11,4,2,t2pt,263,283,19,19,0,0,1,0
Adrian Lewis,39,12,4,3,t3pt,244,283,57,T19,1,0,0,1
Adrian Lewis,39,13,5,1,t1pt,187,187,20,20,0,0,0,0
Adrian Lewis,40,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,40,2,1,2,t2pt,481,501,21,T7,0,1,1,0
Adrian Lewis,40,3,1,3,t3pt,460,501,19,19,0,1,0,1
Adrian Lewis,40,4,2,1,t1pt,441,441,20,20,0,1,0,0
Adrian Lewis,40,5,2,2,t2pt,421,441,20,20,0,1,1,0
Adrian Lewis,40,6,2,3,t3pt,401,441,20,20,0,1,0,1
Adrian Lewis,40,7,3,1,t1pt,381,381,1,1,0,1,0,0
Adrian Lewis,40,8,3,2,t2pt,380,381,20,20,0,1,1,0
Adrian Lewis,40,9,3,3,t3pt,360,381,19,19,0,1,0,1
Adrian Lewis,40,10,4,1,t1pt,341,341,60,T20,1,1,0,0
Adrian Lewis,40,11,4,2,t2pt,281,341,60,T20,1,1,1,0
Adrian Lewis,40,12,4,3,t3pt,221,341,20,20,0,1,0,1
Adrian Lewis,40,13,5,1,t1pt,201,201,20,20,0,1,0,0
Adrian Lewis,40,14,5,2,t2pt,181,201,60,T20,1,1,1,0
Adrian Lewis,41,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,41,2,1,2,t2pt,481,501,20,20,0,0,1,0
Adrian Lewis,41,3,1,3,t3pt,461,501,60,T20,1,0,0,1
Adrian Lewis,41,4,2,1,t1pt,401,401,5,5,0,0,0,0
Adrian Lewis,41,5,2,2,t2pt,396,401,1,1,0,0,1,0
Adrian Lewis,41,6,2,3,t3pt,395,401,57,T19,1,0,0,1
Adrian Lewis,41,7,3,1,t1pt,338,338,60,T20,1,0,0,0
Adrian Lewis,41,8,3,2,t2pt,278,338,3,T1,0,0,1,0
Adrian Lewis,41,9,3,3,t3pt,275,338,60,T20,1,0,0,1
Adrian Lewis,41,10,4,1,t1pt,215,215,60,T20,1,0,0,0
Adrian Lewis,42,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,42,2,1,2,t2pt,481,501,20,20,0,1,1,0
Adrian Lewis,42,3,1,3,t3pt,461,501,60,T20,1,1,0,1
Adrian Lewis,42,4,2,1,t1pt,401,401,60,T20,1,1,0,0
Adrian Lewis,42,5,2,2,t2pt,341,401,60,T20,1,1,1,0
Adrian Lewis,42,6,2,3,t3pt,281,401,20,20,0,1,0,1
Adrian Lewis,42,7,3,1,t1pt,261,261,5,5,0,1,0,0
Adrian Lewis,42,8,3,2,t2pt,256,261,20,20,0,1,1,0
Adrian Lewis,42,9,3,3,t3pt,236,261,20,20,0,1,0,1
Adrian Lewis,42,10,4,1,t1pt,216,216,1,1,0,1,0,0
Adrian Lewis,42,11,4,2,t2pt,215,216,60,T20,1,1,1,0
Adrian Lewis,43,1,1,1,t1pt,501,501,20,20,0,1,0,0
Adrian Lewis,43,2,1,2,t2pt,481,501,57,T19,1,1,1,0
Adrian Lewis,43,3,1,3,t3pt,424,501,57,T19,1,1,0,1
Adrian Lewis,43,4,2,1,t1pt,367,367,60,T20,1,1,0,0
Adrian Lewis,43,5,2,2,t2pt,307,367,60,T20,1,1,1,0
Adrian Lewis,43,6,2,3,t3pt,247,367,20,20,0,1,0,1
Adrian Lewis,43,7,3,1,t1pt,227,227,1,1,0,1,0,0
Adrian Lewis,43,8,3,2,t2pt,226,227,19,19,0,1,1,0
Adrian Lewis,43,9,3,3,t3pt,207,227,1,1,0,1,0,1
Adrian Lewis,43,10,4,1,t1pt,206,206,20,20,0,1,0,0
Adrian Lewis,43,11,4,2,t2pt,186,206,20,20,0,1,1,0
Adrian Lewis,44,1,1,1,t1pt,501,501,20,20,0,0,0,0
Adrian Lewis,44,2,1,2,t2pt,481,501,60,T20,1,0,1,0
Adrian Lewis,44,3,1,3,t3pt,421,501,20,20,0,0,0,1
Adrian Lewis,44,4,2,1,t1pt,401,401,60,T20,1,0,0,0
Adrian Lewis,44,5,2,2,t2pt,341,401,60,T20,1,0,1,0
Adrian Lewis,44,6,2,3,t3pt,281,401,60,T20,1,0,0,1
Adrian Lewis,44,7,3,1,t1pt,221,221,60,T20,1,0,0,0
Adrian Lewis,45,1,1,1,t1pt,501,501,60,T20,1,1,0,0
Adrian Lewis,45,2,1,2,t2pt,441,501,20,20,0,1,1,0
Adrian Lewis,45,3,1,3,t3pt,421,501,20,20,0,1,0,1
Adrian Lewis,45,4,2,1,t1pt,401,401,20,20,0,1,0,0
Adrian Lewis,45,5,2,2,t2pt,381,401,20,20,0,1,1,0
Adrian Lewis,45,6,2,3,t3pt,361,401,57,T19,1,1,0,1
Adrian Lewis,45,7,3,1,t1pt,304,304,20,20,0,1,0,0
Adrian Lewis,45,8,3,2,t2pt,284,304,60,T20,1,1,1,0
Adrian Lewis,45,9,3,3,t3pt,224,304,20,20,0,1,0,1
